579.479675,44.995777,610.484192,295.961853
605.974121,123.561501,606.014709,118.135666
213.497314,357.500946,201.994553,366.995728
213.497314,357.500946,208.018372,362.981506
153.932083,404.445068,294.009430,325.979248
654.987793,459.500305,380.997284,161.000046
273.989716,475.998383,297.017731,460.992249
795.485840,971.952820,804.019470,932.989014
602.494751,28.500607,318.500397,409.999878
738.012512,126.501930,384.496185,655.000183
632.008606,270.993713,631.501770,270.503754
654.501709,365.511566,571.001282,384.486084
865.488098,369.521912,898.007568,383.000183
865.488098,369.521912,898.007568,383.000183
508.974548,380.997467,754.058289,164.990601
888.961792,383.075653,909.973022,390.555511
570.502502,388.004547,571.001282,384.486084
909.494629,396.503967,939.473938,411.531555
931.013672,411.475983,952.465271,422.047974
933.489624,414.018799,952.465271,422.047974
933.489624,414.018799,902.983948,386.508484
937.050415,416.471954,943.020142,414.475677
940.491455,418.978210,943.020142,414.475677
937.004456,420.001465,963.499207,435.004730
540.500366,422.992462,548.502563,421.997253
606.003967,441.976410,608.003113,439.984192
677.504272,461.994446,535.001953,566.000793
468.503601,468.507690,247.001358,353.003174
455.003052,474.500031,455.503632,474.494446
718.491760,477.010864,724.991577,477.018036
721.003113,479.010437,724.991577,477.018036
444.497040,480.003113,437.496002,485.502258
727.002991,482.983856,734.506287,482.983429
730.492554,484.514923,734.506287,482.983429
730.492554,484.514923,724.991577,477.018036
739.991150,490.508148,734.506287,482.983429
745.495117,494.009460,734.506287,482.983429
745.495117,494.009460,724.991577,477.018036
48.966732,501.947540,69.501495,478.511108
720.509216,517.997437,723.992126,517.999451
37.490654,518.521973,11.528746,569.982300
381.500580,546.498230,14.000434,606.000183
460.006958,549.996338,480.500641,150.500595
369.993713,680.495667,373.503815,676.003113
372.996857,684.499451,394.001007,702.505432
383.999634,698.993286,385.007599,691.492310
343.612335,714.514709,754.058289,164.990601
793.003906,734.003906,408.498505,510.998138
36.512501,767.994385,31.505308,743.509338
44.003174,770.496277,791.016968,953.507568
720.501343,774.000305,657.499573,611.497498
39.475666,775.978821,788.495972,957.507874
30.019939,778.499329,807.044678,917.492371
403.002350,782.993225,391.002441,765.495728
408.997070,786.988220,406.001831,779.491821
408.997070,786.988220,421.002838,790.504761
524.496643,787.001343,501.998505,761.500793
563.499207,787.008423,536.999023,762.504517
572.002014,788.486267,601.000854,771.489807
539.000244,790.493347,541.497742,788.010193
604.494446,790.476074,602.500671,788.485657
614.002136,790.475830,619.500549,771.003479
242.990891,804.516174,387.499115,815.987427
830.010071,829.985901,831.011414,861.499207
832.993774,891.495667,802.484558,921.994751
827.490845,898.508972,802.484558,921.994751
821.511047,907.000793,787.494995,944.503113
806.040894,950.508301,782.507019,967.006348
802.028381,958.518372,782.507019,967.006348
793.025391,975.512024,782.507019,967.006348
787.012878,989.011047,782.507019,967.006348
575.998901,31.500816,326.000580,295.499725
591.499634,38.498287,719.001587,829.003662
610.998962,40.000698,730.999146,832.502319
553.000244,41.500870,190.000992,776.499573
580.499451,42.006016,318.500122,311.502838
605.000305,41.999836,711.999084,840.997864
597.999634,44.501480,717.999329,838.499634
593.000732,46.003124,268.999725,342.999573
586.499207,48.000534,490.000153,461.497437
660.499146,50.500271,344.999390,799.501404
578.500061,51.501331,262.999023,345.997528
695.006531,60.493599,711.000671,60.501949
544.000000,60.998821,539.999878,60.999031
535.500793,63.001755,522.500183,64.500832
525.000488,66.499962,532.999146,62.000122
509.999725,69.996765,522.500183,64.500832
498.500305,73.000900,373.000610,301.000397
483.499207,75.999161,560.499878,55.502468
491.000854,75.999069,589.999878,49.501614
477.999542,78.000572,589.999878,49.501614
468.000153,79.497963,373.000610,301.000397
459.001312,81.501663,539.999878,60.999031
449.499878,83.002525,466.499908,75.502251
711.994934,85.498604,741.999390,124.498581
734.500977,86.999413,750.999207,91.000587
708.500122,94.999931,723.003174,101.500023
722.997375,104.504631,729.001770,95.501099
714.499573,105.999969,802.498169,565.001099
588.000488,111.001678,591.000305,107.000793
536.000244,111.499695,562.000427,39.499161
525.001038,114.998444,529.499756,110.996986
721.000610,117.501122,728.998596,113.999557
514.499512,120.001450,426.500916,462.500122
508.000763,123.501312,506.500244,122.999657
621.502197,126.497322,624.999207,122.001968
621.502197,126.497322,624.999207,122.001968
547.500122,128.998962,707.000610,430.000183
581.000183,129.000992,395.999908,825.000366
498.998840,130.500641,502.499268,126.999512
726.998840,131.000595,738.000977,136.000534
627.999573,131.500610,636.500732,131.998474
627.999573,131.500610,768.501526,487.997101
526.500122,132.996857,662.000244,858.000549
494.997528,134.497086,498.999115,129.499847
633.000305,135.497818,636.500732,131.998474
633.000305,135.497818,636.500732,131.998474
730.502014,137.999054,724.999695,105.500069
636.999939,139.497849,640.502197,135.998032
636.999939,139.497849,640.502197,135.998032
509.498810,142.501221,508.499176,143.000305
734.498596,147.501617,749.001221,165.999008
501.997650,149.498886,508.499176,143.000305
480.000031,151.000961,484.498413,144.998871
646.500122,150.998856,811.001221,529.998169
646.500122,150.998856,811.001221,529.998169
736.501465,153.999664,749.001221,165.999008
626.997925,155.500870,559.500000,407.500153
650.498535,156.498962,823.501099,548.498169
371.001007,157.000870,469.000488,174.999069
475.499359,157.500259,480.500641,150.500595
496.497803,157.500900,511.500763,140.001328
642.494080,158.007141,642.501953,150.993881
388.498718,158.498566,302.499512,516.500366
388.498718,158.498566,399.502594,154.999725
653.000366,160.500305,652.000305,150.000671
631.999512,161.000290,310.500946,592.500488
631.999512,161.000290,305.500885,589.499146
472.996338,162.498871,472.503082,165.500092
749.502747,165.001846,757.004883,165.500519
749.502747,165.001846,757.004883,165.500519
367.998962,166.000824,378.000824,168.000809
655.999756,165.999268,826.999451,555.000305
655.999756,165.999268,826.999451,555.000305
367.499084,167.499481,378.000824,168.000809
470.498901,167.502502,472.503082,165.500092
658.001099,170.497971,836.499146,576.500549
658.001099,170.497971,661.501343,169.500259
743.997620,171.501266,741.999634,145.500275
467.001465,174.501373,342.999268,559.000000
661.498962,179.000320,661.501343,169.500259
746.000793,179.000122,802.498169,565.001099
746.499390,179.999390,749.001221,165.999008
749.501038,188.499039,743.498596,151.000320
462.998871,188.999939,341.496613,562.999512
751.997925,196.000824,749.001221,165.999008
387.000244,206.498856,370.501862,595.998840
755.500244,211.000153,763.999878,215.000504
756.000183,212.499451,470.998474,245.500656
386.505219,214.499146,395.505798,206.499878
