12703
0001.jpg,0002.jpg,650.251738455,537.109037482,613.269053592,538.0842345,150,50,255
0001.jpg,0002.jpg,653.68481639,536.99864144,641.848695089,538.015348198,150,50,255
0001.jpg,0002.jpg,581.496874596,551.280317837,573.109951832,552.154490758,150,50,255
0001.jpg,0002.jpg,664.598907895,511.61,614.458501279,511.32,150,50,255
0001.jpg,0002.jpg,600.553225455,547.091011615,576.05595539,548.342766036,150,50,255
0001.jpg,0002.jpg,572.900379972,537.931550949,539.072971868,537.526795952,150,50,255
0001.jpg,0002.jpg,586.156226819,558.51478572,578.112650833,559.559758114,150,50,255
0001.jpg,0002.jpg,727.698210218,525.406730546,726.58865882,526.249753826,150,50,255
0001.jpg,0002.jpg,664.846947411,546.048698453,657.581518845,547.082760631,150,50,255
0001.jpg,0002.jpg,597.537452093,560.511094186,588.045429011,561.475591326,150,50,255
0001.jpg,0002.jpg,621.100357332,568.368447438,603.091493683,569.621385604,150,50,255
0001.jpg,0002.jpg,560.788009394,574.224318916,556.564881635,574.676139989,150,50,255
0001.jpg,0002.jpg,513.89329398,572.125817999,509.147753705,572.709868544,150,50,255
0001.jpg,0002.jpg,738.844030626,528.744842145,709.74249602,530.468668868,150,50,255
0001.jpg,0002.jpg,571.583687769,559.179162191,554.665472424,559.420599518,150,50,255
0001.jpg,0002.jpg,636.273016275,550.755874145,622.339484048,551.188410581,150,50,255
0001.jpg,0002.jpg,587.47130942,555.74294876,569.188410549,556.330615792,150,50,255
0001.jpg,0002.jpg,643.271239733,552.848804356,643.939532525,552.666023667,150,50,255
0001.jpg,0002.jpg,719.59380019,514.054977744,710.465768664,514.230204146,150,50,255
0001.jpg,0002.jpg,583.659701996,553.575237862,569.002944342,555.379477931,150,50,255
0001.jpg,0002.jpg,681.942523919,521.219420024,671.201638178,519.832868881,150,50,255
0001.jpg,0002.jpg,715.399354829,547.707563979,682.170058387,549.613474164,150,50,255
0001.jpg,0002.jpg,734.502288015,522.46079667,727.918876243,522.308922527,150,50,255
0001.jpg,0002.jpg,540.744457419,556.097357749,522.743552774,554.835111545,150,50,255
0001.jpg,0002.jpg,567.190200062,553.452488081,550.580355367,554.082255944,150,50,255
0001.jpg,0002.jpg,597.729795145,560.066232813,587.876894751,560.941658004,150,50,255
0001.jpg,0002.jpg,722.013028513,525.978139957,715.166394685,526.881148693,150,50,255
0001.jpg,0002.jpg,596.574188741,531.462770877,564.787342571,531.781776409,150,50,255
0001.jpg,0002.jpg,587.734470104,557.005209755,575.581107167,556.505433584,150,50,255
0001.jpg,0002.jpg,698.437060737,544.366387773,664.42918964,546.93746941,150,50,255
0001.jpg,0002.jpg,644.693770366,537.008793369,607.45931666,537.359639563,150,50,255
0001.jpg,0002.jpg,654.752296685,550.561480326,631.029300974,550.950137394,150,50,255
0001.jpg,0002.jpg,627.819121628,530.519237011,590.123527039,530.055622259,150,50,255
0001.jpg,0002.jpg,575.227929318,553.472172493,567.435604385,553.712593604,150,50,255
0001.jpg,0002.jpg,766.68863704,512.94,720.108631537,512.21,150,50,255
0001.jpg,0002.jpg,765.747598217,519.836742305,735.520720168,519.895238526,150,50,255
0001.jpg,0002.jpg,638.948364459,547.868646342,606.091721208,549.450272944,150,50,255
0001.jpg,0002.jpg,744.65954946,544.57813103,698.734169849,546.570005664,150,50,255
0001.jpg,0002.jpg,596.414637639,576.727005567,591.045274258,576.434280201,150,50,255
0001.jpg,0002.jpg,710.324121095,546.866527755,679.2397138,548.008900282,150,50,255
0001.jpg,0002.jpg,576.599935018,556.504693106,570.568905444,556.50632385,150,50,255
0001.jpg,0002.jpg,660.104511186,558.839743469,654.872343634,559.257907438,150,50,255
0001.jpg,0002.jpg,548.636992284,569.118064131,543.63780175,569.900190781,150,50,255
0001.jpg,0002.jpg,544.064357557,579.066900136,540.869601053,578.098602404,150,50,255
0001.jpg,0002.jpg,640.68012294,521.702115827,596.194964801,522.557656592,150,50,255
0001.jpg,0002.jpg,610.609177914,571.250608342,602.108782034,572.069280413,150,50,255
0001.jpg,0002.jpg,620.83417391,555.436067242,611.070376552,556.091524416,150,50,255
0001.jpg,0002.jpg,736.005367343,518.469228046,727.375175499,518.40357078,150,50,255
0001.jpg,0002.jpg,757.075071908,542.074940007,718.970040875,543.745467907,150,50,255
0001.jpg,0002.jpg,537.809642848,578.983492757,537.251780817,577.411017674,150,50,255
0001.jpg,0002.jpg,696.25238843,532.292376363,680.250108776,533.006328422,150,50,255
0001.jpg,0002.jpg,657.828609993,553.533889215,635.957128278,554.751667516,150,50,255
0001.jpg,0002.jpg,587.106761695,548.878957703,547.361761605,549.127002236,150,50,255
0001.jpg,0002.jpg,534.261784326,549.294195724,499.097003551,548.503209379,150,50,255
0001.jpg,0002.jpg,630.381853014,551.076261911,603.515125371,552.808492441,150,50,255
0001.jpg,0002.jpg,644.129514062,512.3,594.902603657,511.05,150,50,255
0001.jpg,0002.jpg,687.172796068,547.929551676,664.167415689,549.400910554,150,50,255
0001.jpg,0002.jpg,612.696581756,537.468794789,578.160229645,537.73828274,150,50,255
0001.jpg,0002.jpg,751.339189452,521.442450357,725.463040729,522.318069953,150,50,255
0001.jpg,0002.jpg,646.415429028,545.909957391,615.078951045,547.956269694,150,50,255
0001.jpg,0002.jpg,528.340831876,541.749917425,513.21167993,542.699917472,150,50,255
0001.jpg,0002.jpg,539.617309716,512.35,488.614025855,512.64,150,50,255
0001.jpg,0002.jpg,649.863964735,548.604666757,646.730807854,549.445348413,150,50,255
0001.jpg,0002.jpg,751.770590699,519.872645244,735.883662711,520.797457688,150,50,255
0001.jpg,0002.jpg,633.70272891,543.868868446,624.846581437,543.53626887,150,50,255
0001.jpg,0002.jpg,640.740867197,521.975181777,601.020221263,522.249915438,150,50,255
0001.jpg,0002.jpg,606.455052996,569.351092362,599.814129846,571.077037298,150,50,255
0001.jpg,0002.jpg,750.696139234,527.621416291,726.581936328,527.296727569,150,50,255
0001.jpg,0002.jpg,633.833815017,529.455477661,591.681934741,529.3019011,150,50,255
0001.jpg,0002.jpg,575.058454348,577.221177609,575.594776724,577.752852756,150,50,255
0001.jpg,0002.jpg,664.759580052,530.534113583,666.199334271,532.906565777,150,50,255
0001.jpg,0002.jpg,534.517609164,567.148277075,527.519214976,568.654624565,150,50,255
0001.jpg,0002.jpg,670.739654606,539.608047432,642.765387663,541.185520217,150,50,255
0001.jpg,0002.jpg,539.284730527,579.17649635,538.081087252,580.957552812,150,50,255
0001.jpg,0002.jpg,659.389272746,560.420832025,639.881189592,561.908057609,150,50,255
0001.jpg,0002.jpg,733.108060105,515.175196474,727.001051856,515.165878542,150,50,255
0001.jpg,0002.jpg,698.159418957,555.384656694,678.963769889,556.759825817,150,50,255
0001.jpg,0002.jpg,539.165460706,579.674659795,537.598989793,579.638350352,150,50,255
0001.jpg,0002.jpg,719.623777118,546.011012583,701.941166466,547.588521109,150,50,255
0001.jpg,0002.jpg,559.359990189,571.764200611,558.697194168,573.195110151,150,50,255
0001.jpg,0002.jpg,513.35694988,546.788118988,477.959505665,548.078553951,150,50,255
0001.jpg,0002.jpg,576.381175823,576.859904587,573.722994017,576.905428964,150,50,255
0001.jpg,0002.jpg,633.438472998,553.133844889,629.617457686,553.953233364,150,50,255
0001.jpg,0002.jpg,636.13607435,556.625865062,631.099715209,557.297706663,150,50,255
0001.jpg,0002.jpg,654.314894202,527.678349331,613.876623009,528.925941484,150,50,255
0001.jpg,0002.jpg,558.078306367,563.350657257,553.106734471,562.675428318,150,50,255
0001.jpg,0002.jpg,602.185063428,540.013330519,573.489916569,540.438612615,150,50,255
0001.jpg,0002.jpg,624.86092621,534.710212929,583.631748073,534.345587298,150,50,255
0001.jpg,0002.jpg,720.25694904,528.775308051,720.260282468,530.212709047,150,50,255
0001.jpg,0002.jpg,654.204454042,550.442911822,630.939036157,551.691648441,150,50,255
0001.jpg,0002.jpg,648.503072203,556.73597517,627.839207815,557.540230739,150,50,255
0001.jpg,0002.jpg,524.096033989,565.351757041,515.190044419,564.784544806,150,50,255
0001.jpg,0002.jpg,679.398805715,536.075586604,672.580665677,538.172550602,150,50,255
0001.jpg,0002.jpg,674.648920493,532.108448701,668.082922105,532.598022118,150,50,255
0001.jpg,0002.jpg,663.657682933,533.027945728,630.44610088,535.155608883,150,50,255
0001.jpg,0002.jpg,746.146624493,512.96,738.709440104,512.4,150,50,255
0001.jpg,0002.jpg,668.635507541,547.622057468,666.620905748,548.865292747,150,50,255
0001.jpg,0002.jpg,566.680806745,536.124174528,527.288483153,536.808563304,150,50,255
0001.jpg,0002.jpg,512.69,556.693515067,503.094001265,556.550775589,150,50,255
0001.jpg,0002.jpg,680.783820056,554.451164993,678.437286569,554.885637732,150,50,255
0001.jpg,0002.jpg,530.38973072,551.652585749,495.975166668,552.161330329,150,50,255
0001.jpg,0002.jpg,591.202904553,551.987306348,543.010487848,552.245118607,150,50,255
0001.jpg,0002.jpg,727.911697236,529.096857215,713.924896042,531.094731849,150,50,255
0001.jpg,0002.jpg,533.259112137,550.643674905,522.730922991,551.358345881,150,50,255
0001.jpg,0002.jpg,555.800797877,537.201561429,529.650232223,538.86742677,150,50,255
0001.jpg,0002.jpg,769.206533407,514.217337889,742.680246906,515.097409169,150,50,255
0001.jpg,0002.jpg,626.647394997,566.609303364,605.133009865,566.861060479,150,50,255
0001.jpg,0002.jpg,614.031359228,564.545687022,611.769066851,564.38584442,150,50,255
0001.jpg,0002.jpg,630.026499893,549.196016865,618.079466816,551.242331758,150,50,255
0001.jpg,0002.jpg,716.480625046,531.383380278,704.205741456,531.306585893,150,50,255
0001.jpg,0002.jpg,532.294581232,536.335068906,494.043403564,536.961969297,150,50,255
0001.jpg,0002.jpg,639.901253839,532.197565467,629.852283535,532.247116111,150,50,255
0001.jpg,0002.jpg,514.663925351,555.39259852,480.497899475,555.797791426,150,50,255
0001.jpg,0002.jpg,679.115200208,531.551183586,663.88288776,533.233536485,150,50,255
