465134
0001.jpg,0002.jpg,506.751,640.461,510.054,640.533,64,64,64
0001.jpg,0003.jpg,506.751,640.461,512.692,640.425,64,64,64
0001.jpg,0004.jpg,506.751,640.461,515.402,640.295,64,64,64
0001.jpg,0005.jpg,506.751,640.461,518.915,640.351,64,64,64
0001.jpg,0006.jpg,351.245,340.9,341.169,347.233,177,78,73
0001.jpg,0007.jpg,438.182,507.585,443.413,514.23,29,32,23
0001.jpg,0008.jpg,351.245,340.9,339.621,350.873,177,78,73
0001.jpg,0009.jpg,438.182,507.585,450.251,521.83,29,32,23
0001.jpg,0010.jpg,438.182,507.585,456.963,529.319,29,32,23
0001.jpg,0011.jpg,438.182,507.585,462.92,534.356,29,32,23
0001.jpg,0012.jpg,438.182,507.585,474.245,542.508,29,32,23
0001.jpg,0013.jpg,953.756,361.105,999.71,335.314,78,58,57
0001.jpg,0014.jpg,642.137,498.175,607.013,497.733,72,25,19
0001.jpg,0015.jpg,248.049,364.884,803.388,346.922,145,115,107
0001.jpg,0016.jpg,599.527,453.31,545.713,453.061,101,40,39
0001.jpg,0017.jpg,248.049,364.884,801.746,344.809,145,115,107
0001.jpg,0018.jpg,642.137,498.175,591.709,497.664,72,25,19
0001.jpg,0019.jpg,568.109,270.148,417.883,272.15,157,124,115
0001.jpg,0020.jpg,755.079,369.027,775.538,348.469,74,55,49
0001.jpg,0021.jpg,248.049,364.884,795.756,338.852,145,115,107
0001.jpg,0022.jpg,642.137,498.175,574.555,497.569,72,25,19
0001.jpg,0023.jpg,248.049,364.884,789.596,336.9,145,115,107
0001.jpg,0024.jpg,248.049,364.884,787.257,334.755,145,115,107
0001.jpg,0025.jpg,789.359,356.655,797.784,321.994,147,113,104
0001.jpg,0026.jpg,248.049,364.884,779.215,332.736,145,115,107
0001.jpg,0027.jpg,397.948,375.873,880.277,307.168,0,3,2
0001.jpg,0028.jpg,248.049,364.884,770.807,329.667,145,115,107
0001.jpg,0029.jpg,248.049,364.884,765.099,328.796,145,115,107
0001.jpg,0032.jpg,248.049,364.884,747.976,324.746,145,115,107
0001.jpg,0033.jpg,546.017,266.124,556.826,274.834,152,119,114
0001.jpg,0034.jpg,248.049,364.884,734.893,321.787,145,115,107
0001.jpg,0035.jpg,760.301,374.395,891.036,248.331,74,55,49
0001.jpg,0039.jpg,789.359,356.655,784.592,260.275,147,113,104
0001.jpg,0047.jpg,994.393,357.467,279.258,220.517,189,161,150
0001.jpg,0050.jpg,397.948,375.873,520.929,255.093,0,3,2
