-19,-257.757831484,307.183821691,0.0,-0.642787609687,0.766044443119,0.0
-18,-246.880251606,315.992312196,0.0,-0.615661475326,0.788010753607,0.0
-17,-235.701886169,324.415814744,0.0,-0.587785252292,0.809016994375,0.0
-16,-224.236354292,332.444066595,0.0,-0.559192903471,0.829037572555,0.0
-15,-212.497624958,340.067286559,0.0,-0.529919264233,0.848048096156,0.0
-14,-200.5,347.276186918,0.0,-0.5,0.866025403784,0.0
-13,-188.258096677,354.061984736,0.0,-0.469471562786,0.882947592859,0.0
-12,-175.786829862,360.416412566,0.0,-0.438371146789,0.898794046299,0.0
-11,-163.101393873,366.331728515,0.0,-0.406736643076,0.913545457643,0.0
-10,-150.21724396,371.800725681,0.0,-0.374606593416,0.927183854567,0.0
-9,-137.150077474,376.816740935,0.0,-0.342020143326,0.939692620786,0.0
-8,-123.915814744,381.373663034,0.0,-0.309016994375,0.951056516295,0.0
-7,-110.530579683,385.465940071,0.0,-0.275637355817,0.961261695938,0.0
-6,-97.0106801355,389.088586237,0.0,-0.2419218956,0.970295726276,0.0
-5,-83.3725880179,392.237187894,0.0,-0.207911690818,0.978147600734,0.0
-4,-69.6329192444,394.907908958,0.0,-0.173648177667,0.984807753012,0.0
-3,-55.808413485,397.097495565,0.0,-0.13917310096,0.990268068742,0.0
-2,-41.9159137703,398.803280043,0.0,-0.104528463268,0.994521895368,0.0
-1,-27.9723459714,400.023184154,0.0,-0.0697564737441,0.99756405026,0.0
0,-13.9946981777,400.755721635,0.0,-0.0348994967025,0.999390827019,0.0
1,0.0,401.0,0.0,0.0,1.0,0.0
2,13.9946981777,400.755721635,0.0,0.0348994967025,0.999390827019,0.0
3,27.9723459714,400.023184154,0.0,0.0697564737441,0.99756405026,0.0
4,41.9159137703,398.803280043,0.0,0.104528463268,0.994521895368,0.0
5,55.808413485,397.097495565,0.0,0.13917310096,0.990268068742,0.0
6,69.6329192444,394.907908958,0.0,0.173648177667,0.984807753012,0.0
7,83.3725880179,392.237187894,0.0,0.207911690818,0.978147600734,0.0
8,97.0106801355,389.088586237,0.0,0.2419218956,0.970295726276,0.0
9,110.530579683,385.465940071,0.0,0.275637355817,0.961261695938,0.0
10,123.915814744,381.373663034,0.0,0.309016994375,0.951056516295,0.0
11,137.150077474,376.816740935,0.0,0.342020143326,0.939692620786,0.0
12,150.21724396,371.800725681,0.0,0.374606593416,0.927183854567,0.0
13,163.101393873,366.331728515,0.0,0.406736643076,0.913545457643,0.0
14,175.786829862,360.416412566,0.0,0.438371146789,0.898794046299,0.0
15,188.258096677,354.061984736,0.0,0.469471562786,0.882947592859,0.0
16,200.5,347.276186918,0.0,0.5,0.866025403784,0.0
17,212.497624958,340.067286559,0.0,0.529919264233,0.848048096156,0.0
18,224.236354292,332.444066595,0.0,0.559192903471,0.829037572555,0.0
19,235.701886169,324.415814744,0.0,0.587785252292,0.809016994375,0.0
20,246.880251606,315.992312196,0.0,0.615661475326,0.788010753607,0.0
