70.005249,6.497468,77.993469,49.999916
70.005249,6.497468,77.993469,49.999916
38.600525,7.019913,114.008240,71.009491
38.600525,7.019913,83.483345,49.504341
59.995544,7.010060,61.003338,7.009409
44.995266,7.499396,16.007116,109.001961
44.995266,7.499396,117.994888,55.494751
63.504242,8.003587,28.982838,112.499741
93.985603,8.086584,77.014587,108.001984
85.975632,8.520873,106.511063,30.509735
99.494522,8.483954,86.483322,37.973343
81.001724,8.994495,83.007057,9.495092
81.001724,8.994495,63.002911,39.499901
60.998100,10.002864,92.521759,108.993828
60.998100,10.002864,65.015778,47.504765
109.993782,10.524213,116.007515,96.008575
109.993782,10.524213,98.476227,58.995445
102.991638,11.478480,100.992912,115.981125
77.003319,11.993016,78.998741,11.996333
65.991020,12.501781,67.009010,12.992999
45.003784,13.511475,90.985023,110.516579
45.003784,13.511475,46.012287,13.497028
19.496321,13.997716,71.050888,35.051476
84.500687,14.493452,89.496384,100.000977
84.500687,14.493452,118.497482,111.503143
60.996464,15.513117,14.008940,95.004814
60.996464,15.513117,62.503983,15.501739
67.505127,15.991884,69.495811,15.508288
79.494774,16.008501,81.492050,16.498156
71.000420,17.005547,90.985023,110.516579
71.000420,17.005547,100.992912,115.981125
94.026642,16.987934,69.003365,10.502205
94.026642,16.987934,17.506107,98.990913
15.965517,17.492039,83.483345,49.504341
114.016846,20.011253,33.996666,79.509102
114.016846,20.011253,42.501160,97.493538
118.493790,19.996500,119.996384,20.003134
72.496971,20.505325,14.008940,95.004814
86.488373,20.507538,66.592224,28.117785
96.990646,20.511009,90.985023,110.516579
39.001789,21.484421,67.505539,33.500332
53.990711,21.992832,83.483345,49.504341
113.005058,22.500597,103.004005,23.498039
113.005058,22.500597,103.487343,100.491486
103.032463,23.493090,23.513849,114.002571
103.032463,23.493090,88.999779,120.495384
108.508545,23.498482,71.050888,35.051476
30.494617,24.508553,31.005503,24.499071
80.995583,24.499678,70.014847,27.025261
80.995583,24.499678,83.483345,49.504341
91.025421,25.006453,72.005821,103.491722
76.476173,25.494005,100.992912,115.981125
76.476173,25.494005,41.011703,55.501369
10.002922,26.014456,47.503796,23.999918
10.002922,26.014456,13.506004,38.500324
25.516718,27.492439,26.000814,26.999321
25.516718,27.492439,28.506294,100.029625
45.493309,27.501036,103.004005,23.498039
45.493309,27.501036,9.487683,14.498635
21.501169,28.006660,20.499147,28.005566
63.555950,28.103556,66.592224,28.117785
63.555950,28.103556,66.592224,28.117785
45.996658,28.504723,88.515205,80.494217
109.002480,28.500961,111.529526,28.992020
109.002480,28.500961,108.004936,70.979935
7.002815,29.003077,28.982838,112.499741
7.002815,29.003077,10.999348,108.016891
81.995667,29.015636,45.495598,70.506889
81.995667,29.015636,41.977959,94.478775
65.012222,29.487682,68.012390,29.495419
99.490120,29.994587,30.515400,87.498856
99.490120,29.994587,23.495935,54.990276
