1.png,  0.0,                0.0,  400.0000,           0.0,  0.0,                  0.0,  0.0418879,  0.0418879,  0.859311, 1.1,  1.1,  0,  1024, 1024,
2.png,  -70.4676808212058,  0.0,  399.64207711192773, 0.0,  -0.17453292519943298, 0.0,  0.0418879,  0.0418879,  0.859311, 1.1,  1.1,  0,  1024, 1024,
